id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1481234556317483017,1481234556317483017,2022-01-12 07:00:12 Eastern Standard Time,2022-01-12,07:00:12,-0500,759251,cnn,CNN,,Students in the nation's third-largest school district will be back in their classrooms after a dispute between the Chicago Teachers Union and city officials over Covid-19 mitigation measures kept them out of school for a week.  https://t.co/U41FWHmZ3H,en,[],['https://cnn.it/33xdzBG'],[],18,20,81,[],[],https://twitter.com/CNN/status/1481234556317483017,False,,0,,,,,,,,[],,,,
1481223221953368067,1481223221953368067,2022-01-12 06:15:10 Eastern Standard Time,2022-01-12,06:15:10,-0500,759251,cnn,CNN,,The Biden administration announced new initiatives to provide an additional 10 million Covid-19 tests per month to schools and students in an effort to keep classrooms open  https://t.co/6VFO2ckKbI,en,[],['https://cnn.it/33tXD32'],[],47,46,223,[],[],https://twitter.com/CNN/status/1481223221953368067,False,,0,,,,,,,,[],,,,
1481211902692929536,1481211902692929536,2022-01-12 05:30:11 Eastern Standard Time,2022-01-12,05:30:11,-0500,759251,cnn,CNN,,"Boris Johnson is facing perhaps the toughest day of his political career to date, as outrage mounts over a ""bring your own booze"" event held at Downing Street during the height of the UK's first Covid-19 lockdown.  https://t.co/adAe3xVLeS",en,[],['https://cnn.it/3GmyhCI'],[],34,45,174,[],[],https://twitter.com/CNN/status/1481211902692929536,False,,0,,,,,,,,[],,,,
1481204364953989120,1481204364953989120,2022-01-12 05:00:14 Eastern Standard Time,2022-01-12,05:00:14,-0500,759251,cnn,CNN,,Novak Djokovic admitted he did not immediately isolate after testing positive for Covid-19 last month -- but denied knowing he had the virus when attending public events.  https://t.co/6IZnDU5r5j,en,[],['https://cnn.it/3thEE6r'],[],221,97,293,[],[],https://twitter.com/CNN/status/1481204364953989120,False,,0,,,,,,,,[],,,,
1481194179363491842,1481194179363491842,2022-01-12 04:19:46 Eastern Standard Time,2022-01-12,04:19:46,-0500,759251,cnn,CNN,,"West Virginia Gov. Jim Justice tested positive Tuesday for Covid-19 and described feeling ""extremely unwell"" as he isolates at home  https://t.co/z88q1FQ9Kn",en,[],['https://cnn.it/3r9nsNN'],[],67,73,247,[],[],https://twitter.com/CNN/status/1481194179363491842,False,,0,,,,,,,,[],,,,
1481106220484382723,1481106220484382723,2022-01-11 22:30:15 Eastern Standard Time,2022-01-11,22:30:15,-0500,759251,cnn,CNN,,"Many business leaders, politicians and academics are overwhelmingly pessimistic about the threat Covid-19 still poses even as the pandemic enters its third year  https://t.co/8tnN8UGtUM",en,[],['https://cnn.it/3FevycZ'],[],50,43,130,[],[],https://twitter.com/CNN/status/1481106220484382723,False,,0,,,,,,,,[],,,,
1481079754044362756,1481079754044362756,2022-01-11 20:45:05 Eastern Standard Time,2022-01-11,20:45:05,-0500,759251,cnn,CNN,,"The Canadian province of Quebec has announced that residents who have refused a Covid-19 vaccine will soon have to pay a fine.  The fines will be a way for the unvaccinated to contribute to an overburdened public health care system, authorities say.  https://t.co/8zU7Lsivvd",en,[],['https://cnn.it/34N1Hfv'],[],504,764,4709,[],[],https://twitter.com/CNN/status/1481079754044362756,False,,0,,,,,,,,[],,,,
1481064661231542276,1481064661231542276,2022-01-11 19:45:06 Eastern Standard Time,2022-01-11,19:45:06,-0500,759251,cnn,CNN,,"Biden vowed to fix Covid-19 testing but, despite experts' warnings, he didn't plan for a winter spike in demand -- frustrating even him  https://t.co/dIObfkGIXa",en,[],['https://cnn.it/3FlrCr3'],[],174,38,239,[],[],https://twitter.com/CNN/status/1481064661231542276,False,,0,,,,,,,,[],,,,
1481053380340498433,1481053380340498433,2022-01-11 19:00:17 Eastern Standard Time,2022-01-11,19:00:17,-0500,759251,cnn,CNN,,New Orleans will reinstate its indoor mask mandate starting Wednesday morning to address rising Covid-19 infections and hospitalizations in the city  https://t.co/9sRKNXRPZo,en,[],['https://cnn.it/31NVtdY'],[],41,71,324,[],[],https://twitter.com/CNN/status/1481053380340498433,False,,0,,,,,,,,[],,,,
1480985425481240578,1480985425481240578,2022-01-11 14:30:15 Eastern Standard Time,2022-01-11,14:30:15,-0500,759251,cnn,CNN,,United Airlines said it is reducing its flight schedule in hopes of stemming Covid-related staffing shortages that have caused thousands of flight cancellations across the industry   https://t.co/tb3YUwFtYJ,en,[],['https://cnn.it/3FiD86r'],[],32,61,166,[],[],https://twitter.com/CNN/status/1480985425481240578,False,,0,,,,,,,,[],,,,
1480955206460391424,1480955206460391424,2022-01-11 12:30:10 Eastern Standard Time,2022-01-11,12:30:10,-0500,759251,cnn,CNN,,"From Europe to the US, Covid cases in children are surging. Schools aren't prepared.  https://t.co/x6bHMLDsDe",en,[],['https://cnn.it/3qfLCqE'],[],46,59,144,[],[],https://twitter.com/CNN/status/1480955206460391424,False,,0,,,,,,,,[],,,,
1480936328351162372,1480936328351162372,2022-01-11 11:15:09 Eastern Standard Time,2022-01-11,11:15:09,-0500,759251,cnn,CNN,,"The US is providing $308 million in humanitarian aid for the people of Afghanistan, the National Security Council announced, as well as additional Covid-19 vaccine doses.  https://t.co/7NFEIMCcMA",en,[],['https://cnn.it/3nhbZL4'],[],104,38,172,[],[],https://twitter.com/CNN/status/1480936328351162372,False,,0,,,,,,,,[],,,,
1480928788091441158,1480928788091441158,2022-01-11 10:45:12 Eastern Standard Time,2022-01-11,10:45:12,-0500,759251,cnn,CNN,,"""We often hear about the inadequacies when it comes to Covid-19 testing; not enough tests, long turnaround times ... Take it from the physicians who test for a living, we don't regard failure as an option,"" Dr. Emily E. Volk writes for @CNNOpinion  https://t.co/noBv2TOScb",en,"[{'screen_name': 'cnnopinion', 'name': 'cnn opinion', 'id': '259074538'}]",['https://cnn.it/3reVn86'],[],52,36,146,[],[],https://twitter.com/CNN/status/1480928788091441158,False,,0,,,,,,,,[],,,,
1480902070504984579,1480902070504984579,2022-01-11 08:59:02 Eastern Standard Time,2022-01-11,08:59:02,-0500,759251,cnn,CNN,,"BREAKING: US Covid-19 hospitalizations hit a record-high, HHS data shows, surpassing the previous peak from January 2021  https://t.co/JCLjoVVcTR",en,[],['https://cnn.it/3thk3zb'],[],128,125,202,[],[],https://twitter.com/CNN/status/1480902070504984579,False,,0,,,,,,,,[],,,,
1480887260157521922,1480887260157521922,2022-01-11 08:00:11 Eastern Standard Time,2022-01-11,08:00:11,-0500,759251,cnn,CNN,,"A federal judge has dismissed a civil lawsuit from 13 Los Angeles Police Department employees who protested against the city's Covid-19 vaccine mandate, testing and reporting requirements.  https://t.co/C3gcvelju8",en,[],['https://cnn.it/3K2jxLy'],[],35,44,264,[],[],https://twitter.com/CNN/status/1480887260157521922,False,,0,,,,,,,,[],,,,
1480872134369067015,1480872134369067015,2022-01-11 07:00:04 Eastern Standard Time,2022-01-11,07:00:04,-0500,759251,cnn,CNN,,"""From the US Supreme Court to Australian Open tennis courts, and from a French President vowing to 'piss off' the unvaccinated to China's iron fist pre-Olympic lockdowns, Covid-19's political fallout is ever more contagious,"" writes @StCollinson | Analysis  https://t.co/QP7JyYPgNU",en,"[{'screen_name': 'stcollinson', 'name': 'stephen collinson', 'id': '17897395'}]",['https://cnn.it/3r5stqI'],[],44,24,96,[],[],https://twitter.com/CNN/status/1480872134369067015,False,,0,,,,,,,,[],,,,
1480860817004371968,1480860817004371968,2022-01-11 06:15:06 Eastern Standard Time,2022-01-11,06:15:06,-0500,759251,cnn,CNN,,Chicago students set to return to school after agreement between teachers union and city officials over Covid-19 mitigation measures  https://t.co/ETx1HJdehU,en,[],['https://cnn.it/3JXr4ep'],[],21,41,162,[],[],https://twitter.com/CNN/status/1480860817004371968,False,,0,,,,,,,,[],,,,
1480853440666521603,1480853440666521603,2022-01-11 05:45:47 Eastern Standard Time,2022-01-11,05:45:47,-0500,759251,cnn,CNN,,"Health insurers must cover the cost of home Covid-19 tests starting January 15, the US Department of Health and Human Services has announced.  https://t.co/J5EcuLPPVl",en,[],['https://cnn.it/3tetAaa'],[],70,119,625,[],[],https://twitter.com/CNN/status/1480853440666521603,False,,0,,,,,,,,[],,,,
1480845722559954944,1480845722559954944,2022-01-11 05:15:07 Eastern Standard Time,2022-01-11,05:15:07,-0500,759251,cnn,CNN,,"From Europe to the US, Covid cases in children are surging. Schools aren't prepared.  https://t.co/hgrw2rvZc1",en,[],['https://cnn.it/3FdOKYr'],[],81,73,196,[],[],https://twitter.com/CNN/status/1480845722559954944,False,,0,,,,,,,,[],,,,
1480830609954156544,1480830609954156544,2022-01-11 04:15:04 Eastern Standard Time,2022-01-11,04:15:04,-0500,759251,cnn,CNN,,"A federal judge has dismissed a civil lawsuit from 13 Los Angeles Police Department employees who protested against the city's Covid-19 vaccine mandate, testing and reporting requirements.  https://t.co/bcXiqA7SeR",en,[],['https://cnn.it/31Kgvds'],[],36,58,288,[],[],https://twitter.com/CNN/status/1480830609954156544,False,,0,,,,,,,,[],,,,
1480787313982648322,1480787313982648322,2022-01-11 01:23:02 Eastern Standard Time,2022-01-11,01:23:02,-0500,759251,cnn,CNN,,"""For many Australians, the problem wasn't about Djokovic's paperwork -- it was whether he considered himself above the country's pandemic rules at a time when Covid-19 case numbers are soaring,"" writes @hilary_whiteman | Analysis  https://t.co/Pa3V4KkZS6",en,"[{'screen_name': 'hilary_whiteman', 'name': 'hilary whiteman', 'id': '21391002'}]",['https://cnn.it/3F9X6QJ'],[],51,78,424,[],[],https://twitter.com/CNN/status/1480787313982648322,False,,0,,,,,,,,[],,,,
1480774734405062657,1480774734405062657,2022-01-11 00:33:02 Eastern Standard Time,2022-01-11,00:33:02,-0500,759251,cnn,CNN,,"Health insurers must cover the cost of home Covid-19 tests starting January 15, the US Department of Health and Human Services has announced.  https://t.co/oSERfV14Ih",en,[],['https://cnn.it/3n9akqX'],[],51,130,436,[],[],https://twitter.com/CNN/status/1480774734405062657,False,,0,,,,,,,,[],,,,
